customerID,Churn,customer_gender,customer_SeniorCitizen,customer_Partner,customer_Dependents,customer_tenure,phone_PhoneService,phone_MultipleLines,internet_InternetService,internet_OnlineSecurity,internet_OnlineBackup,internet_DeviceProtection,internet_TechSupport,internet_StreamingTV,internet_StreamingMovies,account_Contract,account_PaperlessBilling,account_PaymentMethod,account_Charges_Monthly,account_Charges_Total,daily_expenses
7776-Qwnfx,1,Male,1,1,0,30,1,0,Dsl,0,1,0,0,0,0,Month-To-Month,1,Bank Transfer (Automatic),50.4,1527.5,1.68
7777-Unyhb,0,Female,0,1,1,12,1,0,No,0,0,0,0,0,0,Month-To-Month,1,Credit Card (Automatic),20.1,232.4,0.67
7779-Lgovn,1,Male,1,1,0,10,1,1,Fiber Optic,0,0,0,0,0,1,Month-To-Month,1,Electronic Check,86.65,856.65,2.8883333333333336
7779-Orael,0,Male,1,1,0,45,1,1,Dsl,1,0,1,1,0,1,Two Year,0,Credit Card (Automatic),75.15,3480.35,2.5050000000000003
7780-Otdso,1,Male,0,1,0,18,1,1,Fiber Optic,1,0,0,0,1,1,Month-To-Month,1,Electronic Check,99.4,1742.95,3.3133333333333335
7781-Ewara,0,Male,0,1,1,70,0,0,Dsl,0,1,1,1,1,1,One Year,0,Electronic Check,60.35,4138.7,2.0116666666666667
7781-Hvgmk,0,Female,0,1,1,72,0,0,Dsl,1,1,1,1,1,1,Two Year,1,Credit Card (Automatic),65.2,4784.45,2.1733333333333333
7783-Ykgdv,1,Female,0,0,0,12,1,1,Fiber Optic,1,1,1,0,0,1,Month-To-Month,1,Bank Transfer (Automatic),99.7,1238.45,3.3233333333333333
7785-Rdvig,0,Female,0,1,1,3,1,0,No,0,0,0,0,0,0,Month-To-Month,0,Mailed Check,19.3,54.7,0.6433333333333333
7786-Wbjyi,1,Female,0,0,0,4,1,1,Fiber Optic,0,1,0,0,0,0,Month-To-Month,0,Bank Transfer (Automatic),77.95,305.55,2.5983333333333336
7787-Bntzm,0,Male,0,0,0,6,1,0,No,0,0,0,0,0,0,Month-To-Month,0,Bank Transfer (Automatic),20.15,130.5,0.6716666666666666
7789-Cruvc,0,Female,1,1,0,61,1,1,Fiber Optic,1,1,1,1,0,0,Month-To-Month,1,Credit Card (Automatic),94.2,5895.45,3.14
7789-Hksbs,0,Female,1,1,0,42,1,1,Fiber Optic,1,0,1,0,1,1,One Year,1,Bank Transfer (Automatic),105.2,4599.15,3.506666666666667
7794-Jasdg,0,Male,0,0,0,1,1,0,Dsl,1,0,0,0,0,0,Month-To-Month,1,Mailed Check,50.75,50.75,1.6916666666666667
7795-Cfocw,0,Male,0,0,0,45,0,0,Dsl,1,0,1,1,0,0,One Year,0,Bank Transfer (Automatic),42.3,1840.75,1.41
7797-Ejmdp,0,Female,0,0,0,8,1,0,Dsl,1,0,0,1,0,1,Month-To-Month,0,Bank Transfer (Automatic),66.05,574.5,2.2016666666666667
7798-Jvxym,0,Female,0,0,0,14,1,0,Dsl,0,0,0,1,1,1,Month-To-Month,1,Electronic Check,69.65,921.4,2.3216666666666668
7799-Dsews,0,Male,0,0,0,18,1,0,Dsl,1,0,1,1,1,0,Month-To-Month,1,Electronic Check,68.35,1299.8,2.2783333333333333
7799-Lgrdp,0,Female,0,0,0,43,1,1,No,0,0,0,0,0,0,Two Year,1,Credit Card (Automatic),25.7,1188.2,0.8566666666666667
7801-Cednv,0,Male,0,1,0,27,1,0,Dsl,1,0,0,0,0,0,One Year,0,Credit Card (Automatic),48.7,1421.75,1.6233333333333335
7801-Kicao,0,Female,0,0,0,18,1,1,Fiber Optic,0,0,0,0,0,0,Month-To-Month,1,Electronic Check,74.15,1345.75,2.4716666666666667
7802-Efkny,1,Male,0,1,0,5,0,0,Dsl,0,0,0,0,0,0,Month-To-Month,1,Electronic Check,24.95,100.4,0.8316666666666667
7803-Xoccz,0,Female,0,1,1,52,1,0,Fiber Optic,1,0,1,1,0,0,Month-To-Month,1,Bank Transfer (Automatic),84.05,4326.8,2.8016666666666667
7808-Dvwep,0,Male,0,1,0,3,1,0,No,0,0,0,0,0,0,Month-To-Month,0,Bank Transfer (Automatic),20.0,49.65,0.6666666666666666
7808-Nbwyw,0,Female,1,1,0,3,1,0,Fiber Optic,0,0,0,0,1,0,Month-To-Month,1,Electronic Check,80.4,224.05,2.68
7811-Jivpf,0,Female,0,0,0,23,1,0,Dsl,0,0,1,0,0,0,Month-To-Month,0,Credit Card (Automatic),49.7,1081.25,1.6566666666666667
7812-Fzhpe,1,Female,0,1,1,17,1,1,No,0,0,0,0,0,0,Month-To-Month,0,Mailed Check,24.1,409.9,0.8033333333333333
7813-Tkcvo,0,Female,0,1,0,20,1,0,No,0,0,0,0,0,0,One Year,0,Mailed Check,20.35,393.15,0.6783333333333333
7813-Zggaw,0,Male,1,0,0,31,1,1,Fiber Optic,0,0,1,1,1,0,Month-To-Month,1,Bank Transfer (Automatic),96.6,2877.95,3.2199999999999998
7814-Leeve,0,Female,0,1,0,1,1,0,No,0,0,0,0,0,0,Month-To-Month,1,Bank Transfer (Automatic),20.3,20.3,0.6766666666666666
7815-Pdthl,0,Male,0,0,0,35,1,0,No,0,0,0,0,0,0,Two Year,1,Mailed Check,20.2,684.4,0.6733333333333333
7816-Vghto,0,Female,0,1,1,6,0,0,Dsl,0,1,1,1,0,0,Two Year,0,Mailed Check,40.55,217.5,1.3516666666666666
7817-Boqpw,1,Female,0,0,0,2,1,1,Fiber Optic,0,0,0,0,0,0,Month-To-Month,1,Electronic Check,75.55,166.3,2.518333333333333
7817-Omjna,0,Male,0,0,0,14,1,0,No,0,0,0,0,0,0,One Year,0,Bank Transfer (Automatic),20.4,275.7,0.6799999999999999
7820-Zygny,0,Male,0,0,0,63,1,1,Fiber Optic,0,1,0,0,0,1,One Year,0,Credit Card (Automatic),90.45,5825.5,3.015
7821-Dprqe,0,Male,0,1,0,68,1,1,Fiber Optic,1,1,0,1,1,1,Month-To-Month,1,Electronic Check,107.7,7320.9,3.5900000000000003
7823-Jsoag,0,Male,0,0,0,3,1,1,Fiber Optic,0,0,0,0,0,0,Month-To-Month,0,Electronic Check,74.5,217.45,2.4833333333333334
7824-Pansq,0,Male,0,0,0,58,1,1,Fiber Optic,0,0,0,1,0,0,Month-To-Month,0,Bank Transfer (Automatic),80.65,4807.35,2.6883333333333335
7825-Ecjrf,1,Female,0,0,0,19,1,0,Fiber Optic,1,0,1,1,1,1,Month-To-Month,1,Electronic Check,106.6,1934.45,3.5533333333333332
7825-Gkxmw,1,Female,0,0,0,1,1,0,Dsl,0,0,0,0,0,0,Month-To-Month,0,Electronic Check,45.8,45.8,1.5266666666666666
7826-Vvkwt,0,Female,1,1,1,24,1,0,Fiber Optic,0,0,1,0,1,1,Two Year,1,Electronic Check,96.55,2263.45,3.2183333333333333
7831-Qgoxh,1,Female,0,0,0,18,1,1,Fiber Optic,0,0,0,0,1,0,Month-To-Month,1,Electronic Check,85.2,1553.9,2.8400000000000003
7833-Pkihd,0,Male,0,1,1,51,1,0,Dsl,1,0,0,1,1,1,One Year,1,Bank Transfer (Automatic),76.4,3966.3,2.546666666666667
7838-Lazfo,0,Male,0,1,0,45,1,0,Dsl,1,1,1,0,1,1,One Year,0,Bank Transfer (Automatic),78.8,3597.5,2.6266666666666665
7839-Nuiaa,0,Female,0,1,1,61,1,1,Dsl,1,1,0,0,0,0,Month-To-Month,0,Electronic Check,59.8,3641.5,1.9933333333333332
7839-Qrkxn,1,Female,0,0,0,1,1,0,No,0,0,0,0,0,0,Month-To-Month,1,Mailed Check,20.2,20.2,0.6733333333333333
7841-Fcrqd,0,Female,0,1,0,33,1,0,Dsl,0,1,0,1,0,0,One Year,1,Credit Card (Automatic),53.75,1857.3,1.7916666666666667
7841-Tzdmq,1,Male,0,0,0,2,1,0,Dsl,0,0,0,0,0,0,Month-To-Month,1,Credit Card (Automatic),46.0,84.5,1.5333333333333334
7845-Urhjn,1,Female,0,1,0,8,1,0,No,0,0,0,0,0,0,Month-To-Month,0,Bank Transfer (Automatic),20.15,156.25,0.6716666666666666
7846-Axwom,0,Female,0,1,1,69,0,0,Dsl,1,0,1,0,0,1,Two Year,1,Credit Card (Automatic),43.95,2960.1,1.465
7850-Thjmu,0,Female,0,1,1,26,1,0,No,0,0,0,0,0,0,Two Year,0,Credit Card (Automatic),19.65,494.9,0.6549999999999999
7850-Vwjuu,0,Female,0,0,0,23,1,0,Fiber Optic,1,0,0,0,0,0,Month-To-Month,1,Bank Transfer (Automatic),75.0,1778.5,2.5
7851-Flggq,1,Male,0,0,0,1,0,0,Dsl,0,1,0,1,0,1,Month-To-Month,1,Mailed Check,44.65,44.65,1.4883333333333333
7851-Wzeky,1,Female,0,0,0,2,1,1,Fiber Optic,0,0,0,0,1,1,Month-To-Month,1,Electronic Check,95.15,196.9,3.171666666666667
7852-Lecyp,0,Male,1,1,0,13,1,1,Fiber Optic,1,1,0,0,0,1,Month-To-Month,0,Credit Card (Automatic),93.8,1261.0,3.1266666666666665
7853-Gvudz,1,Female,0,1,1,1,1,0,No,0,0,0,0,0,0,Month-To-Month,1,Credit Card (Automatic),20.15,20.15,0.6716666666666666
7853-Oetyl,0,Female,0,1,0,4,0,0,Dsl,1,0,0,0,0,0,Month-To-Month,1,Electronic Check,29.05,129.6,0.9683333333333334
7853-Wnzsy,0,Male,0,0,0,1,1,0,No,0,0,0,0,0,0,Month-To-Month,1,Credit Card (Automatic),19.75,19.75,0.6583333333333333
7854-Edssa,1,Male,0,0,0,22,1,1,Dsl,1,1,0,0,0,0,Month-To-Month,0,Electronic Check,59.0,1254.7,1.9666666666666666
7854-Ektjl,1,Female,0,0,1,2,1,0,No,0,0,0,0,0,0,Month-To-Month,1,Electronic Check,19.6,35.85,0.6533333333333334
7854-Foksf,1,Male,0,0,0,1,0,0,Dsl,0,0,0,0,0,1,Month-To-Month,0,Electronic Check,35.9,35.9,1.1966666666666665
7855-Diwpo,0,Female,0,0,0,21,1,0,Fiber Optic,0,0,0,0,0,0,Month-To-Month,1,Electronic Check,68.65,1493.2,2.2883333333333336
7856-Ganil,0,Male,1,1,0,45,1,1,Fiber Optic,0,1,1,1,1,0,One Year,1,Bank Transfer (Automatic),98.7,4525.8,3.29
7858-Gtzsp,0,Female,0,0,0,12,1,1,Fiber Optic,0,0,0,0,0,1,Month-To-Month,1,Electronic Check,86.55,1066.9,2.885
7860-Ksugx,0,Male,0,1,1,72,1,1,Dsl,1,1,1,0,0,0,Two Year,0,Credit Card (Automatic),64.45,4720.0,2.1483333333333334
7860-Uxcrm,0,Male,0,1,1,63,1,0,Dsl,1,1,1,1,1,0,Two Year,0,Credit Card (Automatic),74.5,4674.55,2.4833333333333334
7861-Uvuft,1,Female,0,1,0,15,1,0,Fiber Optic,0,0,1,0,1,0,Month-To-Month,1,Electronic Check,84.3,1308.4,2.81
7868-Bgsza,0,Male,0,1,0,43,1,1,Dsl,1,0,1,0,1,1,One Year,1,Electronic Check,80.2,3581.6,2.6733333333333333
7868-Tmwmz,0,Female,1,1,0,60,1,0,Fiber Optic,1,1,1,1,1,1,Two Year,1,Bank Transfer (Automatic),110.0,6668.35,3.6666666666666665
7869-Zydst,0,Male,0,1,0,31,1,1,Dsl,0,0,0,0,1,0,Month-To-Month,1,Credit Card (Automatic),59.05,1882.8,1.9683333333333333
7872-Baazr,0,Female,0,1,1,53,1,0,No,0,0,0,0,0,0,One Year,0,Bank Transfer (Automatic),19.55,1007.9,0.6516666666666667
7872-Rddlz,0,Female,1,0,0,67,1,1,Dsl,0,1,0,0,0,0,Month-To-Month,0,Electronic Check,54.9,3725.5,1.8299999999999998
7873-Cvmaw,0,Male,0,0,0,72,1,1,Dsl,1,1,1,1,1,1,Two Year,0,Credit Card (Automatic),88.55,6362.35,2.9516666666666667
7874-Ecpqj,0,Female,0,0,1,4,1,0,No,0,0,0,0,0,0,Month-To-Month,1,Bank Transfer (Automatic),20.05,85.5,0.6683333333333333
7876-Aehig,0,Female,0,0,1,51,0,0,Dsl,1,0,1,1,1,1,One Year,0,Bank Transfer (Automatic),60.15,3077.0,2.005
7876-Beutg,0,Female,0,0,0,15,1,1,Dsl,0,0,0,0,0,0,Month-To-Month,1,Mailed Check,48.8,720.1,1.6266666666666665
7876-Dnyap,0,Female,0,1,1,69,1,0,No,0,0,0,0,0,0,Two Year,0,Credit Card (Automatic),19.8,1436.95,0.66
7878-Jgdkk,0,Male,0,0,0,4,1,0,Dsl,0,0,0,0,0,0,Month-To-Month,0,Mailed Check,44.55,220.75,1.4849999999999999
7878-Rtczg,0,Female,0,0,0,1,1,0,No,0,0,0,0,0,0,Month-To-Month,0,Mailed Check,19.9,19.9,0.6633333333333333
7879-Cgsfv,0,Male,0,0,0,55,1,0,Fiber Optic,1,1,0,0,1,1,One Year,1,Mailed Check,100.9,5552.05,3.3633333333333337
7880-Xsojx,0,Male,0,0,0,4,0,0,Dsl,1,1,0,1,0,0,Month-To-Month,0,Mailed Check,42.4,146.4,1.4133333333333333
7881-Evuad,1,Female,0,0,0,2,0,0,Dsl,1,1,0,0,0,1,Month-To-Month,1,Electronic Check,42.6,72.4,1.4200000000000002
7881-Inrlc,1,Male,0,0,0,45,1,1,Fiber Optic,0,1,0,0,1,1,Month-To-Month,1,Credit Card (Automatic),100.85,4740.0,3.3616666666666664
7883-Rojoc,0,Female,0,1,0,19,1,0,Dsl,0,0,0,0,0,0,Month-To-Month,0,Mailed Check,44.9,839.65,1.4966666666666666
7890-Vyywg,1,Male,1,1,0,3,0,0,Dsl,0,0,0,0,1,0,Month-To-Month,1,Mailed Check,36.45,93.7,1.215
7892-Pookp,1,Female,0,1,0,28,1,1,Fiber Optic,0,0,1,1,1,1,Month-To-Month,1,Electronic Check,104.8,3046.05,3.493333333333333
7892-Qvykw,0,Female,0,1,1,23,1,1,Fiber Optic,0,0,0,0,0,1,Month-To-Month,0,Electronic Check,85.6,1868.4,2.853333333333333
7893-Ixhrq,1,Male,0,0,0,1,1,0,No,0,0,0,0,0,0,Month-To-Month,0,Electronic Check,20.55,20.55,0.685
7895-Vonwt,0,Female,0,0,0,25,0,0,Dsl,0,0,1,0,1,1,Month-To-Month,1,Electronic Check,48.25,1293.8,1.6083333333333334
7898-Pdwqe,0,Male,0,1,0,71,1,1,Dsl,1,1,1,1,0,1,Two Year,0,Credit Card (Automatic),80.4,5727.15,2.68
7901-Hxjva,0,Male,0,0,0,14,1,0,Fiber Optic,0,0,1,0,0,0,Month-To-Month,0,Electronic Check,76.45,1117.55,2.5483333333333333
7901-Iidqv,0,Male,0,0,0,24,1,1,Dsl,0,0,0,1,0,0,One Year,0,Bank Transfer (Automatic),54.6,1242.25,1.82
7901-Tbkjx,0,Male,1,0,0,56,1,1,Fiber Optic,0,0,1,0,1,1,Month-To-Month,1,Electronic Check,101.05,5594.0,3.368333333333333
7903-Cmpey,1,Male,1,1,0,1,1,1,Fiber Optic,1,0,0,0,0,0,Month-To-Month,1,Electronic Check,80.3,80.3,2.6766666666666667
7905-Njmxs,0,Male,1,1,0,7,1,1,Dsl,1,1,0,1,0,0,Month-To-Month,0,Electronic Check,64.2,475.0,2.14
7905-Tvxta,0,Female,0,0,0,5,1,0,Dsl,1,0,0,1,1,0,Month-To-Month,1,Electronic Check,64.35,352.65,2.145
7908-Qcbca,1,Female,0,1,0,1,1,0,Fiber Optic,0,0,0,0,0,0,Month-To-Month,1,Mailed Check,69.4,69.4,2.3133333333333335
7909-Fioiy,0,Female,0,1,1,19,0,0,Dsl,0,0,0,0,0,0,Month-To-Month,1,Mailed Check,24.85,434.8,0.8283333333333334
7912-Syrqt,1,Female,0,0,0,7,1,1,Fiber Optic,0,0,0,0,0,0,Month-To-Month,1,Bank Transfer (Automatic),75.1,552.95,2.503333333333333
7916-Vccpb,0,Female,0,1,1,16,1,0,Fiber Optic,0,1,0,0,0,0,Month-To-Month,0,Bank Transfer (Automatic),73.25,1195.75,2.441666666666667
7919-Zodzz,0,Female,0,1,1,10,1,0,Dsl,0,1,1,0,0,1,One Year,1,Mailed Check,65.9,660.05,2.1966666666666668
7921-Bepci,0,Female,0,0,0,72,1,1,Dsl,1,1,0,0,0,0,Two Year,0,Bank Transfer (Automatic),59.75,4265.0,1.9916666666666667
7921-Lmdfq,0,Male,1,0,0,51,1,0,Fiber Optic,0,0,1,0,1,1,One Year,1,Bank Transfer (Automatic),94.0,4905.75,3.1333333333333333
7923-Iyjwy,0,Male,1,0,0,67,1,1,Fiber Optic,1,1,1,1,1,1,Two Year,1,Credit Card (Automatic),116.1,7839.85,3.8699999999999997
7924-Gjzfi,0,Female,1,1,0,25,1,0,Fiber Optic,0,0,0,0,0,0,Month-To-Month,1,Electronic Check,69.3,1813.1,2.31
7925-Pnrgi,0,Female,0,1,1,45,1,1,Dsl,1,1,1,1,1,0,Month-To-Month,0,Mailed Check,81.3,3541.1,2.71
7926-Ijoou,0,Male,0,0,0,1,1,0,No,0,0,0,0,0,0,Month-To-Month,0,Credit Card (Automatic),19.3,19.3,0.6433333333333333
7927-Auxbz,1,Female,0,0,0,30,1,0,Fiber Optic,0,0,0,1,1,0,Month-To-Month,0,Electronic Check,85.15,2555.9,2.8383333333333334
7928-Vjyab,0,Male,0,1,1,11,1,0,Fiber Optic,0,0,0,0,1,1,Month-To-Month,0,Electronic Check,90.6,1020.2,3.02
7929-Dmbcv,0,Female,0,1,0,20,1,0,Fiber Optic,0,0,1,1,0,0,Month-To-Month,1,Mailed Check,81.0,1683.7,2.7
7929-Skfgk,0,Male,0,1,0,70,1,1,Fiber Optic,1,1,1,1,1,1,Two Year,0,Credit Card (Automatic),114.3,8244.3,3.81
7931-Pxhfc,1,Male,0,0,0,38,1,0,Dsl,0,0,1,1,0,1,One Year,1,Mailed Check,62.3,2354.8,2.0766666666666667
7932-Wptds,1,Female,1,1,0,1,0,0,Dsl,0,0,0,0,0,0,Month-To-Month,1,Electronic Check,24.8,24.8,0.8266666666666667
7938-Ouhio,1,Male,0,0,0,3,1,0,Fiber Optic,0,0,1,1,1,1,Month-To-Month,1,Electronic Check,98.7,293.65,3.29
7940-Uqqug,0,Female,0,1,1,64,1,1,Fiber Optic,1,0,0,1,1,1,One Year,1,Bank Transfer (Automatic),104.4,6721.6,3.48
7941-Rcjow,0,Male,0,0,0,65,1,0,No,0,0,0,0,0,0,Two Year,1,Credit Card (Automatic),19.55,1218.65,0.6516666666666667
7943-Rqchr,1,Female,0,0,0,9,1,1,Fiber Optic,0,0,0,0,1,1,Month-To-Month,1,Electronic Check,94.75,889.9,3.158333333333333
7945-Hlkea,0,Female,0,0,0,60,1,1,Dsl,1,0,1,1,0,0,One Year,0,Electronic Check,64.75,4039.5,2.158333333333333
7945-Prbvf,0,Male,0,0,0,35,1,0,No,0,0,0,0,0,0,Two Year,0,Bank Transfer (Automatic),21.45,705.45,0.715
7950-Xwovn,0,Male,0,0,0,11,0,0,Dsl,0,1,1,0,0,0,Month-To-Month,0,Mailed Check,34.7,383.55,1.1566666666666667
7951-Qkzpl,1,Female,0,1,1,33,1,1,No,0,0,0,0,0,0,Two Year,1,Mailed Check,24.5,740.3,0.8166666666666667
7951-Vrdvk,0,Female,0,0,0,36,1,0,Dsl,1,1,1,1,1,1,One Year,0,Bank Transfer (Automatic),85.85,3003.55,2.8616666666666664
7952-Oboyl,0,Male,0,0,0,3,1,0,Fiber Optic,0,0,1,1,1,0,Month-To-Month,1,Mailed Check,89.85,244.45,2.9949999999999997
7954-Mlbun,0,Male,0,0,0,31,1,0,Fiber Optic,0,0,1,1,1,1,Two Year,0,Bank Transfer (Automatic),99.45,3109.9,3.315
7956-Xqwgu,0,Male,0,0,0,27,1,0,No,0,0,0,0,0,0,Month-To-Month,1,Credit Card (Automatic),19.4,460.25,0.6466666666666666
7957-Ryhqd,1,Female,1,0,0,40,1,0,Fiber Optic,1,1,0,0,0,0,Month-To-Month,1,Credit Card (Automatic),79.2,3233.85,2.64
7963-Gqrmy,1,Female,0,1,1,3,1,0,Dsl,0,0,0,0,0,0,Month-To-Month,0,Mailed Check,44.3,134.5,1.4766666666666666
7963-Shndt,0,Female,0,0,0,52,0,0,Dsl,1,1,0,1,0,0,Two Year,0,Mailed Check,39.1,1982.1,1.3033333333333335
7964-Vexdg,0,Male,0,0,1,21,1,1,Fiber Optic,1,0,0,0,0,0,Month-To-Month,0,Electronic Check,80.35,1747.2,2.6783333333333332
7964-Yesjc,0,Female,0,1,0,24,1,1,Dsl,1,1,1,0,0,0,Month-To-Month,0,Mailed Check,66.3,1559.45,2.21
7964-Zrkkg,0,Male,0,1,0,67,1,1,Fiber Optic,0,1,0,0,1,0,One Year,1,Bank Transfer (Automatic),88.4,5798.3,2.9466666666666668
7966-Yotqw,0,Male,0,0,0,10,1,1,Dsl,1,0,0,0,0,0,Month-To-Month,1,Credit Card (Automatic),54.5,568.2,1.8166666666666667
7967-Hycde,0,Male,0,0,0,8,1,0,Fiber Optic,0,0,0,0,0,0,Month-To-Month,0,Bank Transfer (Automatic),70.7,553.4,2.356666666666667
7968-Bcbqb,0,Female,0,0,0,3,1,1,Fiber Optic,0,0,0,0,0,0,Month-To-Month,0,Bank Transfer (Automatic),74.4,215.8,2.48
7968-Quxns,0,Male,0,0,0,6,1,0,No,0,0,0,0,0,0,Month-To-Month,0,Mailed Check,18.95,110.15,0.6316666666666666
7969-Aulmz,1,Female,0,0,0,21,1,1,Fiber Optic,0,0,0,0,1,1,Month-To-Month,1,Electronic Check,97.35,2119.5,3.2449999999999997
7969-Ffowg,0,Male,0,1,1,65,1,0,No,0,0,0,0,0,0,Two Year,0,Mailed Check,19.9,1292.6,0.6633333333333333
7971-Hlvxi,0,Male,0,1,1,72,1,1,Fiber Optic,0,0,0,0,0,1,Two Year,1,Credit Card (Automatic),84.5,6130.85,2.816666666666667
7973-Dzrkh,0,Female,0,0,1,66,1,1,Fiber Optic,1,0,1,1,0,0,Two Year,1,Credit Card (Automatic),90.95,5930.05,3.0316666666666667
7975-Jmznt,0,Male,0,1,0,66,1,1,Dsl,1,1,1,1,1,1,Two Year,0,Bank Transfer (Automatic),91.7,6075.9,3.0566666666666666
7975-Tzmlr,0,Male,0,0,0,47,1,1,Fiber Optic,0,1,1,0,1,1,One Year,1,Electronic Check,103.1,4889.3,3.4366666666666665
7976-Cicys,0,Male,0,0,0,4,1,0,No,0,0,0,0,0,0,Month-To-Month,1,Credit Card (Automatic),20.7,83.75,0.69
7977-Hxjku,0,Male,0,0,1,21,1,0,No,0,0,0,0,0,0,Two Year,0,Mailed Check,19.6,397.0,0.6533333333333334
7978-Dkuqh,0,Female,0,1,0,25,1,0,Fiber Optic,0,0,1,0,0,0,Month-To-Month,1,Electronic Check,74.6,1797.75,2.4866666666666664
7979-Corpm,1,Male,0,0,0,24,1,1,Fiber Optic,0,1,0,0,1,0,Month-To-Month,1,Credit Card (Automatic),90.55,2282.55,3.018333333333333
7979-Yhufg,0,Male,0,0,0,8,1,0,Fiber Optic,0,0,0,0,0,0,Month-To-Month,1,Mailed Check,70.1,551.35,2.3366666666666664
7980-Mhflq,0,Female,0,1,1,72,1,1,No,0,0,0,0,0,0,Two Year,0,Mailed Check,24.9,1859.2,0.83
7982-Vcelr,0,Female,0,0,0,36,1,0,Fiber Optic,0,1,0,0,1,1,Month-To-Month,1,Credit Card (Automatic),94.8,3565.65,3.1599999999999997
7989-Awgeh,0,Male,0,1,1,49,0,0,Dsl,1,0,0,0,0,1,Month-To-Month,1,Electronic Check,39.2,1838.15,1.3066666666666669
7989-Chgtl,1,Male,0,0,0,1,1,0,No,0,0,0,0,0,0,Month-To-Month,1,Mailed Check,19.6,19.6,0.6533333333333334
7989-Vcqoh,0,Male,0,1,1,18,1,0,Dsl,1,0,1,1,1,1,Month-To-Month,0,Electronic Check,83.25,1611.15,2.775
7993-Nqlje,0,Male,0,1,1,15,1,0,Fiber Optic,1,0,0,0,0,0,Month-To-Month,0,Mailed Check,75.1,1151.55,2.503333333333333
7993-Pykof,1,Male,0,1,0,8,1,0,Fiber Optic,1,0,0,0,0,0,Month-To-Month,0,Electronic Check,75.0,632.95,2.5
7994-Uyivz,0,Male,0,1,0,8,1,1,Fiber Optic,0,0,0,0,0,1,Month-To-Month,1,Bank Transfer (Automatic),85.65,659.45,2.855
7994-Xirtr,0,Male,1,0,0,54,1,0,Dsl,0,0,1,1,0,1,One Year,0,Bank Transfer (Automatic),65.25,3529.95,2.175
7995-Zhhnz,0,Male,0,1,0,42,1,1,Dsl,1,0,0,0,0,0,One Year,0,Credit Card (Automatic),56.1,2386.85,1.87
7996-Bpxhy,0,Female,0,1,1,13,1,1,No,0,0,0,0,0,0,Two Year,1,Bank Transfer (Automatic),25.0,332.5,0.8333333333333334
7996-Mhxlw,0,Female,0,0,0,66,1,1,No,0,0,0,0,0,0,Two Year,1,Credit Card (Automatic),25.15,1683.6,0.8383333333333333
7997-Eassd,0,Female,0,1,0,63,1,1,Fiber Optic,0,0,0,1,0,0,One Year,1,Credit Card (Automatic),81.2,4965.1,2.7066666666666666
7998-Wnzem,0,Male,0,0,0,71,1,1,Dsl,1,1,1,1,0,1,Two Year,0,Bank Transfer (Automatic),80.6,5708.2,2.6866666666666665
7998-Zlxwn,0,Female,0,1,0,15,1,0,No,0,0,0,0,0,0,Month-To-Month,0,Credit Card (Automatic),20.45,330.8,0.6816666666666666
8000-Reiqb,1,Female,1,0,0,1,1,0,Fiber Optic,0,0,0,0,0,0,Month-To-Month,1,Electronic Check,69.95,69.95,2.3316666666666666
8003-Ewndz,0,Female,0,0,0,10,1,0,No,0,0,0,0,0,0,Month-To-Month,1,Electronic Check,21.2,222.65,0.7066666666666667
8006-Pycsw,0,Female,0,0,0,2,1,0,No,0,0,0,0,0,0,Month-To-Month,0,Mailed Check,20.1,39.8,0.67
8007-Yypwd,0,Female,0,0,0,15,1,1,No,0,0,0,0,0,0,Two Year,0,Bank Transfer (Automatic),25.05,369.1,0.8350000000000001
8008-Esflk,0,Female,0,1,0,53,1,0,Fiber Optic,1,1,1,1,1,1,One Year,0,Electronic Check,110.5,5835.5,3.683333333333333
8008-Hawed,1,Male,0,0,0,14,0,0,Dsl,0,0,1,0,1,1,Month-To-Month,1,Electronic Check,50.75,712.75,1.6916666666666667
8008-Otezx,0,Female,0,1,1,35,1,0,No,0,0,0,0,0,0,One Year,0,Mailed Check,19.65,708.8,0.6549999999999999
8010-Ezlou,1,Male,1,0,0,15,1,1,Fiber Optic,0,1,0,0,0,0,Month-To-Month,1,Electronic Check,80.2,1217.25,2.6733333333333333
8012-Soudq,0,Female,1,0,0,43,1,1,Fiber Optic,0,1,0,0,1,0,Month-To-Month,1,Electronic Check,90.25,3838.75,3.0083333333333333
8015-Ihcgw,0,Female,0,1,1,72,1,1,Fiber Optic,1,1,1,1,1,1,Two Year,1,Electronic Check,115.5,8425.15,3.85
8016-Ncfvo,0,Male,1,0,0,55,1,1,Fiber Optic,1,1,1,1,1,1,Month-To-Month,1,Electronic Check,116.5,6382.55,3.8833333333333333
8016-Zmgmo,0,Female,1,1,0,66,1,1,Dsl,0,1,1,0,1,0,One Year,1,Bank Transfer (Automatic),70.85,4738.85,2.3616666666666664
8017-Lxhfa,1,Female,1,0,0,23,1,0,Fiber Optic,0,1,0,0,1,1,Month-To-Month,1,Electronic Check,94.75,2293.6,3.158333333333333
8017-Uvszu,0,Female,0,1,0,40,1,1,Dsl,0,1,0,0,0,0,Month-To-Month,0,Credit Card (Automatic),56.6,2379.1,1.8866666666666667
8019-Enhxu,1,Male,0,1,0,42,1,1,Fiber Optic,0,1,1,1,0,1,Month-To-Month,1,Electronic Check,99.45,4138.05,3.315
